id_venda,data,loja,cidade,categoria,produto,preco_unitario,quantidade,desconto_tipo,metodo_pagamento,receita_total,custo_total,margem
5178,2025-02-21,Loja Leste,Belo Horizonte,Bebidas,Refrigerante Lata 350ml,4.5,1,Nenhuma,Dinheiro,4.5,2.0,2.5
5179,2025-02-21,Loja Norte,São Paulo,Bebidas,Refrigerante Lata 350ml,4.5,1,Leve 3 Pague 2,Pix,4.5,2.0,2.5
5180,2025-02-21,Loja Sul,Rio de Janeiro,Frios e Laticínios,Iogurte 170g,3.2,3,Nenhuma,Débito,9.6,2.4,7.2
5181,2025-02-21,Loja Norte,São Paulo,Bebidas,Água Mineral 500ml,2.5,1,Nenhuma,Pix,2.5,0.6,1.9
5182,2025-02-21,Loja Leste,Belo Horizonte,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,1,Nenhuma,Dinheiro,19.9,6.0,13.9
5183,2025-02-21,Loja Centro,São Paulo,Hortifruti,Maçã Gala kg,7.9,3,Nenhuma,Dinheiro,23.7,8.4,15.3
5184,2025-02-21,Loja Oeste,Curitiba,Bebidas,Suco 1L,7.11,3,10%OFF,Débito,21.33,9.0,12.33
5185,2025-02-21,Loja Centro,São Paulo,Bebidas,Refrigerante Lata 350ml,4.5,3,Nenhuma,Crédito,13.5,6.0,7.5
5186,2025-02-21,Loja Leste,Belo Horizonte,Mercearia,Feijão 1kg,8.9,2,Nenhuma,Débito,17.8,6.4,11.4
5187,2025-02-21,Loja Leste,Belo Horizonte,Hortifruti,Maçã Gala kg,7.9,3,Nenhuma,Débito,23.7,8.4,15.3
5188,2025-02-21,Loja Leste,Belo Horizonte,Frios e Laticínios,Queijo Mussarela 500g,19.9,1,Nenhuma,Débito,19.9,8.5,11.4
5189,2025-02-21,Loja Leste,Belo Horizonte,Mercearia,Óleo de Soja 900ml,9.9,1,Leve 3 Pague 2,Pix,9.9,4.0,5.9
5190,2025-02-21,Loja Leste,Belo Horizonte,Mercearia,Óleo de Soja 900ml,9.9,2,Nenhuma,Débito,19.8,8.0,11.8
5191,2025-02-21,Loja Norte,São Paulo,Mercearia,Macarrão 500g,4.23,2,10%OFF,Crédito,8.46,2.4,6.06
5192,2025-02-21,Loja Sul,Rio de Janeiro,Hortifruti,Maçã Gala kg,7.5,1,Compre Junto,Débito,7.5,2.8,4.7
5193,2025-02-21,Loja Oeste,Curitiba,Hortifruti,Tomate Italiano kg,5.85,1,10%OFF,Crédito,5.85,2.0,3.85
5194,2025-02-21,Loja Norte,São Paulo,Bebidas,Cerveja Lata 350ml,3.2,3,Leve 3 Pague 2,Pix,9.6,5.7,3.9
5195,2025-02-21,Loja Leste,Belo Horizonte,Frios e Laticínios,Iogurte 170g,2.4,4,Leve 3 Pague 2,Crédito,9.6,3.2,6.4
5196,2025-02-21,Loja Oeste,Curitiba,Hortifruti,Maçã Gala kg,7.11,1,10%OFF,Débito,7.11,2.8,4.31
5197,2025-02-22,Loja Norte,São Paulo,Higiene e Limpeza,Detergente 500ml,3.51,1,10%OFF,Dinheiro,3.51,0.9,2.61
5198,2025-02-22,Loja Centro,São Paulo,Frios e Laticínios,Leite 1L,5.9,3,Nenhuma,Pix,17.7,6.6,11.1
5199,2025-02-22,Loja Leste,Belo Horizonte,Higiene e Limpeza,Detergente 500ml,3.9,1,Nenhuma,Pix,3.9,0.9,3.0
5200,2025-02-22,Loja Oeste,Curitiba,Hortifruti,Maçã Gala kg,7.11,1,10%OFF,Dinheiro,7.11,2.8,4.31
5201,2025-02-22,Loja Centro,São Paulo,Hortifruti,Banana Nanica kg,4.2,1,Nenhuma,Débito,4.2,1.5,2.7
5202,2025-02-22,Loja Centro,São Paulo,Mercearia,Óleo de Soja 900ml,8.91,2,10%OFF,Débito,17.82,8.0,9.82
5203,2025-02-22,Loja Norte,São Paulo,Frios e Laticínios,Queijo Mussarela 500g,17.91,2,10%OFF,Crédito,35.82,17.0,18.82
5204,2025-02-22,Loja Oeste,Curitiba,Mercearia,Macarrão 500g,4.23,1,10%OFF,Pix,4.23,1.2,3.03
5205,2025-02-22,Loja Leste,Belo Horizonte,Hortifruti,Banana Nanica kg,4.2,1,Nenhuma,Débito,4.2,1.5,2.7
5206,2025-02-22,Loja Norte,São Paulo,Higiene e Limpeza,Desinfetante 2L,8.9,1,Nenhuma,Débito,8.9,2.5,6.4
5207,2025-02-22,Loja Norte,São Paulo,Bebidas,Refrigerante Lata 350ml,3.0,3,Leve 3 Pague 2,Dinheiro,9.0,6.0,3.0
5208,2025-02-22,Loja Oeste,Curitiba,Mercearia,Feijão 1kg,8.9,1,Nenhuma,Débito,8.9,3.2,5.7
5209,2025-02-22,Loja Norte,São Paulo,Frios e Laticínios,Queijo Mussarela 500g,19.9,3,Nenhuma,Pix,59.7,25.5,34.2
5210,2025-02-22,Loja Centro,São Paulo,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,4,Nenhuma,Pix,79.6,24.0,55.6
5211,2025-02-22,Loja Leste,Belo Horizonte,Bebidas,Água Mineral 500ml,2.25,1,10%OFF,Dinheiro,2.25,0.6,1.65
5212,2025-02-22,Loja Oeste,Curitiba,Mercearia,Óleo de Soja 900ml,9.9,3,Nenhuma,Crédito,29.7,12.0,17.7
5213,2025-02-22,Loja Oeste,Curitiba,Mercearia,Óleo de Soja 900ml,9.9,1,Leve 3 Pague 2,Crédito,9.9,4.0,5.9
5214,2025-02-22,Loja Centro,São Paulo,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Crédito,5.9,2.2,3.7
5215,2025-02-22,Loja Oeste,Curitiba,Frios e Laticínios,Queijo Mussarela 500g,19.9,1,Nenhuma,Crédito,19.9,8.5,11.4
5216,2025-02-22,Loja Centro,São Paulo,Bebidas,Suco 1L,7.9,1,Nenhuma,Dinheiro,7.9,3.0,4.9
5217,2025-02-22,Loja Oeste,Curitiba,Bebidas,Refrigerante Lata 350ml,4.5,1,Nenhuma,Crédito,4.5,2.0,2.5
5218,2025-02-22,Loja Sul,Rio de Janeiro,Mercearia,Arroz 5kg,22.9,1,Nenhuma,Débito,22.9,8.0,14.9
5219,2025-02-22,Loja Centro,São Paulo,Mercearia,Óleo de Soja 900ml,9.9,1,Nenhuma,Crédito,9.9,4.0,5.9
5220,2025-02-22,Loja Norte,São Paulo,Mercearia,Feijão 1kg,8.9,2,Nenhuma,Dinheiro,17.8,6.4,11.4
5221,2025-02-22,Loja Oeste,Curitiba,Frios e Laticínios,Queijo Mussarela 500g,19.9,1,Nenhuma,Crédito,19.9,8.5,11.4
5222,2025-02-22,Loja Norte,São Paulo,Bebidas,Refrigerante Lata 350ml,4.5,1,Nenhuma,Dinheiro,4.5,2.0,2.5
5223,2025-02-22,Loja Leste,Belo Horizonte,Mercearia,Óleo de Soja 900ml,8.91,1,10%OFF,Pix,8.91,4.0,4.91
5224,2025-02-22,Loja Oeste,Curitiba,Mercearia,Arroz 5kg,20.61,1,10%OFF,Crédito,20.61,8.0,12.61
5225,2025-02-22,Loja Norte,São Paulo,Hortifruti,Banana Nanica kg,4.2,1,Nenhuma,Débito,4.2,1.5,2.7
5226,2025-02-22,Loja Leste,Belo Horizonte,Bebidas,Cerveja Lata 350ml,4.8,1,Nenhuma,Pix,4.8,1.9,2.9
5227,2025-02-22,Loja Leste,Belo Horizonte,Higiene e Limpeza,Desinfetante 2L,8.9,1,Nenhuma,Pix,8.9,2.5,6.4
5228,2025-02-22,Loja Leste,Belo Horizonte,Hortifruti,Tomate Italiano kg,6.5,2,Leve 3 Pague 2,Débito,13.0,4.0,9.0
5229,2025-02-22,Loja Norte,São Paulo,Frios e Laticínios,Queijo Mussarela 500g,17.91,1,10%OFF,Dinheiro,17.91,8.5,9.41
5230,2025-02-22,Loja Centro,São Paulo,Mercearia,Feijão 1kg,8.9,1,Nenhuma,Crédito,8.9,3.2,5.7
5231,2025-02-22,Loja Oeste,Curitiba,Mercearia,Óleo de Soja 900ml,9.9,1,Leve 3 Pague 2,Dinheiro,9.9,4.0,5.9
5232,2025-02-22,Loja Norte,São Paulo,Mercearia,Feijão 1kg,8.9,5,Nenhuma,Débito,44.5,16.0,28.5
5233,2025-02-22,Loja Sul,Rio de Janeiro,Frios e Laticínios,Queijo Mussarela 500g,19.9,1,Nenhuma,Pix,19.9,8.5,11.4
5234,2025-02-22,Loja Leste,Belo Horizonte,Mercearia,Arroz 5kg,22.9,1,Nenhuma,Dinheiro,22.9,8.0,14.9
5235,2025-02-22,Loja Leste,Belo Horizonte,Hortifruti,Batata kg,5.5,2,Nenhuma,Débito,11.0,2.6,8.4
5236,2025-02-22,Loja Centro,São Paulo,Frios e Laticínios,Iogurte 170g,3.2,1,Nenhuma,Pix,3.2,0.8,2.4
5237,2025-02-22,Loja Norte,São Paulo,Hortifruti,Batata kg,5.5,1,Nenhuma,Débito,5.5,1.3,4.2
5238,2025-02-22,Loja Sul,Rio de Janeiro,Mercearia,Arroz 5kg,20.61,2,10%OFF,Crédito,41.22,16.0,25.22
5239,2025-02-22,Loja Norte,São Paulo,Mercearia,Feijão 1kg,8.9,3,Nenhuma,Dinheiro,26.7,9.6,17.1
5240,2025-02-22,Loja Leste,Belo Horizonte,Bebidas,Água Mineral 500ml,2.5,1,Nenhuma,Débito,2.5,0.6,1.9
5241,2025-02-22,Loja Centro,São Paulo,Higiene e Limpeza,Desinfetante 2L,8.9,1,Leve 3 Pague 2,Crédito,8.9,2.5,6.4
5242,2025-02-22,Loja Leste,Belo Horizonte,Frios e Laticínios,Iogurte 170g,2.88,3,10%OFF,Pix,8.64,2.4,6.24
5243,2025-02-22,Loja Leste,Belo Horizonte,Hortifruti,Batata kg,5.22,4,Compre Junto,Crédito,20.88,5.2,15.68
5244,2025-02-22,Loja Centro,São Paulo,Higiene e Limpeza,Sabonete 90g,2.9,1,Nenhuma,Pix,2.9,0.5,2.4
5245,2025-02-22,Loja Oeste,Curitiba,Hortifruti,Maçã Gala kg,7.9,1,Nenhuma,Crédito,7.9,2.8,5.1
5246,2025-02-23,Loja Centro,São Paulo,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Dinheiro,5.9,2.2,3.7
5247,2025-02-23,Loja Norte,São Paulo,Frios e Laticínios,Queijo Mussarela 500g,19.9,2,Nenhuma,Crédito,39.8,17.0,22.8
5248,2025-02-23,Loja Sul,Rio de Janeiro,Hortifruti,Batata kg,5.5,5,Nenhuma,Pix,27.5,6.5,21.0
5249,2025-02-23,Loja Centro,São Paulo,Higiene e Limpeza,Desinfetante 2L,8.9,1,Nenhuma,Pix,8.9,2.5,6.4
5250,2025-02-23,Loja Sul,Rio de Janeiro,Hortifruti,Batata kg,5.5,3,Nenhuma,Crédito,16.5,3.9,12.6
5251,2025-02-23,Loja Oeste,Curitiba,Higiene e Limpeza,Desinfetante 2L,8.9,2,Nenhuma,Dinheiro,17.8,5.0,12.8
5252,2025-02-23,Loja Sul,Rio de Janeiro,Bebidas,Refrigerante Lata 350ml,4.5,2,Nenhuma,Débito,9.0,4.0,5.0
5253,2025-02-23,Loja Sul,Rio de Janeiro,Frios e Laticínios,Iogurte 170g,3.2,1,Leve 3 Pague 2,Débito,3.2,0.8,2.4
5254,2025-02-23,Loja Leste,Belo Horizonte,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,4,Nenhuma,Crédito,79.6,24.0,55.6
5255,2025-02-23,Loja Oeste,Curitiba,Bebidas,Suco 1L,7.9,1,Nenhuma,Crédito,7.9,3.0,4.9
5256,2025-02-23,Loja Leste,Belo Horizonte,Bebidas,Suco 1L,7.9,2,Nenhuma,Débito,15.8,6.0,9.8
5257,2025-02-23,Loja Leste,Belo Horizonte,Bebidas,Refrigerante Lata 350ml,4.5,1,Leve 3 Pague 2,Crédito,4.5,2.0,2.5
5258,2025-02-23,Loja Centro,São Paulo,Mercearia,Arroz 5kg,22.9,2,Nenhuma,Crédito,45.8,16.0,29.8
5259,2025-02-23,Loja Leste,Belo Horizonte,Frios e Laticínios,Queijo Mussarela 500g,19.9,1,Nenhuma,Débito,19.9,8.5,11.4
5260,2025-02-23,Loja Leste,Belo Horizonte,Mercearia,Feijão 1kg,8.01,2,10%OFF,Dinheiro,16.02,6.4,9.62
5261,2025-02-23,Loja Oeste,Curitiba,Hortifruti,Maçã Gala kg,7.9,1,Nenhuma,Débito,7.9,2.8,5.1
5262,2025-02-23,Loja Sul,Rio de Janeiro,Hortifruti,Banana Nanica kg,4.2,2,Nenhuma,Pix,8.4,3.0,5.4
5263,2025-02-23,Loja Leste,Belo Horizonte,Higiene e Limpeza,Detergente 500ml,3.9,3,Nenhuma,Pix,11.7,2.7,9.0
5264,2025-02-23,Loja Leste,Belo Horizonte,Mercearia,Feijão 1kg,8.9,3,Nenhuma,Débito,26.7,9.6,17.1
5265,2025-02-23,Loja Centro,São Paulo,Hortifruti,Maçã Gala kg,7.9,3,Nenhuma,Dinheiro,23.7,8.4,15.3
5266,2025-02-23,Loja Norte,São Paulo,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,1,Nenhuma,Dinheiro,19.9,6.0,13.9
5267,2025-02-23,Loja Oeste,Curitiba,Frios e Laticínios,Iogurte 170g,3.2,1,Nenhuma,Crédito,3.2,0.8,2.4
5268,2025-02-23,Loja Centro,São Paulo,Bebidas,Água Mineral 500ml,2.5,1,Nenhuma,Crédito,2.5,0.6,1.9
5269,2025-02-23,Loja Centro,São Paulo,Mercearia,Óleo de Soja 900ml,9.9,3,Nenhuma,Crédito,29.7,12.0,17.7
5270,2025-02-23,Loja Oeste,Curitiba,Mercearia,Macarrão 500g,4.7,1,Nenhuma,Crédito,4.7,1.2,3.5
5271,2025-02-23,Loja Leste,Belo Horizonte,Frios e Laticínios,Iogurte 170g,3.2,1,Nenhuma,Débito,3.2,0.8,2.4
5272,2025-02-23,Loja Norte,São Paulo,Mercearia,Óleo de Soja 900ml,8.91,3,10%OFF,Pix,26.73,12.0,14.73
5273,2025-02-23,Loja Oeste,Curitiba,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Crédito,5.9,2.2,3.7
5274,2025-02-23,Loja Oeste,Curitiba,Bebidas,Água Mineral 500ml,2.5,1,Nenhuma,Crédito,2.5,0.6,1.9
5275,2025-02-23,Loja Centro,São Paulo,Mercearia,Arroz 5kg,22.9,1,Nenhuma,Débito,22.9,8.0,14.9
5276,2025-02-23,Loja Sul,Rio de Janeiro,Mercearia,Arroz 5kg,20.61,1,10%OFF,Débito,20.61,8.0,12.61
5277,2025-02-23,Loja Oeste,Curitiba,Bebidas,Água Mineral 500ml,2.5,1,Nenhuma,Débito,2.5,0.6,1.9
5278,2025-02-23,Loja Leste,Belo Horizonte,Hortifruti,Batata kg,5.5,1,Leve 3 Pague 2,Pix,5.5,1.3,4.2
5279,2025-02-23,Loja Norte,São Paulo,Higiene e Limpeza,Detergente 500ml,3.51,2,10%OFF,Débito,7.02,1.8,5.22
5280,2025-02-23,Loja Norte,São Paulo,Hortifruti,Banana Nanica kg,3.99,1,Compre Junto,Dinheiro,3.99,1.5,2.49
5281,2025-02-23,Loja Leste,Belo Horizonte,Mercearia,Óleo de Soja 900ml,8.91,3,10%OFF,Débito,26.73,12.0,14.73
5282,2025-02-23,Loja Centro,São Paulo,Bebidas,Refrigerante Lata 350ml,4.5,5,Nenhuma,Débito,22.5,10.0,12.5
5283,2025-02-23,Loja Norte,São Paulo,Bebidas,Cerveja Lata 350ml,4.8,1,Nenhuma,Pix,4.8,1.9,2.9
5284,2025-02-23,Loja Oeste,Curitiba,Higiene e Limpeza,Sabonete 90g,2.9,5,Nenhuma,Crédito,14.5,2.5,12.0
5285,2025-02-23,Loja Sul,Rio de Janeiro,Frios e Laticínios,Iogurte 170g,3.2,1,Nenhuma,Pix,3.2,0.8,2.4
5286,2025-02-23,Loja Sul,Rio de Janeiro,Bebidas,Refrigerante Lata 350ml,4.5,1,Nenhuma,Pix,4.5,2.0,2.5
5287,2025-02-23,Loja Centro,São Paulo,Higiene e Limpeza,Desinfetante 2L,8.01,1,10%OFF,Débito,8.01,2.5,5.51
5288,2025-02-23,Loja Oeste,Curitiba,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,1,Nenhuma,Dinheiro,19.9,6.0,13.9
5289,2025-02-23,Loja Centro,São Paulo,Bebidas,Cerveja Lata 350ml,3.2,3,Leve 3 Pague 2,Débito,9.6,5.7,3.9
5290,2025-02-23,Loja Leste,Belo Horizonte,Hortifruti,Maçã Gala kg,7.9,2,Nenhuma,Pix,15.8,5.6,10.2
5291,2025-02-23,Loja Leste,Belo Horizonte,Hortifruti,Banana Nanica kg,4.2,2,Nenhuma,Pix,8.4,3.0,5.4
5292,2025-02-23,Loja Leste,Belo Horizonte,Bebidas,Cerveja Lata 350ml,4.8,5,Nenhuma,Débito,24.0,9.5,14.5
5293,2025-02-23,Loja Oeste,Curitiba,Higiene e Limpeza,Detergente 500ml,3.9,1,Nenhuma,Débito,3.9,0.9,3.0
5294,2025-02-23,Loja Sul,Rio de Janeiro,Higiene e Limpeza,Detergente 500ml,3.9,1,Nenhuma,Pix,3.9,0.9,3.0
5295,2025-02-23,Loja Leste,Belo Horizonte,Hortifruti,Maçã Gala kg,7.5,1,Compre Junto,Pix,7.5,2.8,4.7
5296,2025-02-23,Loja Leste,Belo Horizonte,Mercearia,Arroz 5kg,22.9,2,Nenhuma,Dinheiro,45.8,16.0,29.8
5297,2025-02-23,Loja Oeste,Curitiba,Bebidas,Suco 1L,7.9,1,Nenhuma,Dinheiro,7.9,3.0,4.9
5298,2025-02-23,Loja Centro,São Paulo,Hortifruti,Banana Nanica kg,2.8,3,Leve 3 Pague 2,Dinheiro,8.4,4.5,3.9
5299,2025-02-23,Loja Leste,Belo Horizonte,Higiene e Limpeza,Papel Higiênico 12 rolos,18.9,2,Compre Junto,Débito,37.8,12.0,25.8
5300,2025-02-23,Loja Oeste,Curitiba,Mercearia,Óleo de Soja 900ml,9.9,1,Nenhuma,Pix,9.9,4.0,5.9
5301,2025-02-23,Loja Centro,São Paulo,Bebidas,Suco 1L,7.9,2,Nenhuma,Dinheiro,15.8,6.0,9.8
5302,2025-02-23,Loja Centro,São Paulo,Bebidas,Água Mineral 500ml,2.5,1,Nenhuma,Débito,2.5,0.6,1.9
5303,2025-02-23,Loja Oeste,Curitiba,Hortifruti,Batata kg,5.5,1,Nenhuma,Crédito,5.5,1.3,4.2
5304,2025-02-23,Loja Norte,São Paulo,Bebidas,Água Mineral 500ml,2.5,2,Nenhuma,Crédito,5.0,1.2,3.8
5305,2025-02-23,Loja Norte,São Paulo,Mercearia,Arroz 5kg,22.9,1,Nenhuma,Crédito,22.9,8.0,14.9
5306,2025-02-23,Loja Leste,Belo Horizonte,Mercearia,Feijão 1kg,8.46,2,Compre Junto,Pix,16.92,6.4,10.52
5307,2025-02-23,Loja Oeste,Curitiba,Mercearia,Feijão 1kg,8.9,5,Nenhuma,Débito,44.5,16.0,28.5
5308,2025-02-23,Loja Leste,Belo Horizonte,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,3,Nenhuma,Crédito,59.7,18.0,41.7
5309,2025-02-23,Loja Leste,Belo Horizonte,Frios e Laticínios,Leite 1L,5.61,1,Compre Junto,Débito,5.61,2.2,3.41
5310,2025-02-23,Loja Centro,São Paulo,Frios e Laticínios,Queijo Mussarela 500g,17.91,3,10%OFF,Pix,53.73,25.5,28.23
5311,2025-02-23,Loja Norte,São Paulo,Mercearia,Óleo de Soja 900ml,9.9,1,Nenhuma,Dinheiro,9.9,4.0,5.9
5312,2025-02-23,Loja Centro,São Paulo,Mercearia,Óleo de Soja 900ml,9.9,3,Nenhuma,Dinheiro,29.7,12.0,17.7
5313,2025-02-23,Loja Sul,Rio de Janeiro,Hortifruti,Tomate Italiano kg,6.5,4,Nenhuma,Pix,26.0,8.0,18.0
5314,2025-02-23,Loja Sul,Rio de Janeiro,Bebidas,Cerveja Lata 350ml,4.8,2,Nenhuma,Débito,9.6,3.8,5.8
5315,2025-02-23,Loja Sul,Rio de Janeiro,Mercearia,Macarrão 500g,4.7,4,Nenhuma,Dinheiro,18.8,4.8,14.0
5316,2025-02-23,Loja Centro,São Paulo,Mercearia,Óleo de Soja 900ml,8.91,2,10%OFF,Pix,17.82,8.0,9.82
5317,2025-02-23,Loja Sul,Rio de Janeiro,Higiene e Limpeza,Papel Higiênico 12 rolos,17.91,2,10%OFF,Débito,35.82,12.0,23.82
5318,2025-02-23,Loja Sul,Rio de Janeiro,Higiene e Limpeza,Papel Higiênico 12 rolos,17.91,2,10%OFF,Pix,35.82,12.0,23.82
5319,2025-02-23,Loja Norte,São Paulo,Hortifruti,Batata kg,5.22,1,Compre Junto,Dinheiro,5.22,1.3,3.92
5320,2025-02-23,Loja Oeste,Curitiba,Mercearia,Feijão 1kg,8.01,1,10%OFF,Pix,8.01,3.2,4.81
5321,2025-02-23,Loja Leste,Belo Horizonte,Mercearia,Óleo de Soja 900ml,9.9,1,Nenhuma,Dinheiro,9.9,4.0,5.9
5322,2025-02-23,Loja Norte,São Paulo,Frios e Laticínios,Iogurte 170g,2.88,1,10%OFF,Débito,2.88,0.8,2.08
5323,2025-02-23,Loja Sul,Rio de Janeiro,Mercearia,Feijão 1kg,5.93,3,Leve 3 Pague 2,Dinheiro,17.79,9.6,8.19
5324,2025-02-23,Loja Oeste,Curitiba,Bebidas,Suco 1L,7.9,1,Leve 3 Pague 2,Dinheiro,7.9,3.0,4.9
5325,2025-02-23,Loja Sul,Rio de Janeiro,Bebidas,Suco 1L,7.9,5,Nenhuma,Débito,39.5,15.0,24.5
5326,2025-02-23,Loja Oeste,Curitiba,Mercearia,Óleo de Soja 900ml,9.9,1,Leve 3 Pague 2,Crédito,9.9,4.0,5.9
5327,2025-02-23,Loja Centro,São Paulo,Hortifruti,Maçã Gala kg,7.11,1,10%OFF,Débito,7.11,2.8,4.31
5328,2025-02-23,Loja Oeste,Curitiba,Bebidas,Cerveja Lata 350ml,4.32,1,10%OFF,Pix,4.32,1.9,2.42
5329,2025-02-23,Loja Norte,São Paulo,Higiene e Limpeza,Sabonete 90g,2.9,1,Leve 3 Pague 2,Dinheiro,2.9,0.5,2.4
5330,2025-02-23,Loja Centro,São Paulo,Frios e Laticínios,Iogurte 170g,3.2,4,Nenhuma,Débito,12.8,3.2,9.6
5331,2025-02-23,Loja Sul,Rio de Janeiro,Higiene e Limpeza,Sabonete 90g,2.9,1,Nenhuma,Débito,2.9,0.5,2.4
5332,2025-02-23,Loja Centro,São Paulo,Mercearia,Macarrão 500g,4.7,1,Nenhuma,Crédito,4.7,1.2,3.5
5333,2025-02-23,Loja Sul,Rio de Janeiro,Frios e Laticínios,Queijo Mussarela 500g,19.9,1,Nenhuma,Pix,19.9,8.5,11.4
5334,2025-02-23,Loja Oeste,Curitiba,Mercearia,Feijão 1kg,5.93,3,Leve 3 Pague 2,Dinheiro,17.79,9.6,8.19
5335,2025-02-23,Loja Norte,São Paulo,Bebidas,Refrigerante Lata 350ml,4.5,1,Nenhuma,Dinheiro,4.5,2.0,2.5
5336,2025-02-23,Loja Oeste,Curitiba,Bebidas,Suco 1L,7.9,5,Nenhuma,Dinheiro,39.5,15.0,24.5
5337,2025-02-23,Loja Norte,São Paulo,Hortifruti,Tomate Italiano kg,6.5,1,Nenhuma,Pix,6.5,2.0,4.5
5338,2025-02-23,Loja Norte,São Paulo,Mercearia,Arroz 5kg,22.9,2,Nenhuma,Pix,45.8,16.0,29.8
5339,2025-02-23,Loja Norte,São Paulo,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,2,Nenhuma,Dinheiro,39.8,12.0,27.8
5340,2025-02-23,Loja Sul,Rio de Janeiro,Mercearia,Arroz 5kg,22.9,1,Leve 3 Pague 2,Crédito,22.9,8.0,14.9
5341,2025-02-23,Loja Oeste,Curitiba,Bebidas,Água Mineral 500ml,2.5,1,Nenhuma,Dinheiro,2.5,0.6,1.9
5342,2025-02-24,Loja Sul,Rio de Janeiro,Mercearia,Feijão 1kg,8.9,2,Nenhuma,Pix,17.8,6.4,11.4
5343,2025-02-24,Loja Norte,São Paulo,Hortifruti,Maçã Gala kg,7.9,2,Nenhuma,Pix,15.8,5.6,10.2
5344,2025-02-24,Loja Norte,São Paulo,Frios e Laticínios,Queijo Mussarela 500g,19.9,1,Nenhuma,Débito,19.9,8.5,11.4
5345,2025-02-24,Loja Centro,São Paulo,Mercearia,Óleo de Soja 900ml,9.9,1,Nenhuma,Débito,9.9,4.0,5.9
5346,2025-02-24,Loja Leste,Belo Horizonte,Mercearia,Arroz 5kg,22.9,1,Nenhuma,Dinheiro,22.9,8.0,14.9
5347,2025-02-24,Loja Oeste,Curitiba,Bebidas,Cerveja Lata 350ml,4.8,1,Nenhuma,Crédito,4.8,1.9,2.9
5348,2025-02-24,Loja Leste,Belo Horizonte,Higiene e Limpeza,Papel Higiênico 12 rolos,17.91,1,10%OFF,Débito,17.91,6.0,11.91
5349,2025-02-24,Loja Centro,São Paulo,Frios e Laticínios,Iogurte 170g,2.88,2,10%OFF,Pix,5.76,1.6,4.16
5350,2025-02-24,Loja Leste,Belo Horizonte,Bebidas,Suco 1L,7.9,1,Leve 3 Pague 2,Débito,7.9,3.0,4.9
5351,2025-02-24,Loja Norte,São Paulo,Hortifruti,Batata kg,4.95,1,10%OFF,Débito,4.95,1.3,3.65
5352,2025-02-24,Loja Norte,São Paulo,Mercearia,Feijão 1kg,8.9,3,Nenhuma,Crédito,26.7,9.6,17.1
5353,2025-02-24,Loja Sul,Rio de Janeiro,Higiene e Limpeza,Sabonete 90g,2.9,3,Nenhuma,Dinheiro,8.7,1.5,7.2
5354,2025-02-24,Loja Norte,São Paulo,Bebidas,Água Mineral 500ml,2.25,1,10%OFF,Pix,2.25,0.6,1.65
5355,2025-02-24,Loja Sul,Rio de Janeiro,Mercearia,Arroz 5kg,22.9,3,Nenhuma,Débito,68.7,24.0,44.7
5356,2025-02-24,Loja Norte,São Paulo,Bebidas,Água Mineral 500ml,2.5,1,Nenhuma,Dinheiro,2.5,0.6,1.9
5357,2025-02-24,Loja Leste,Belo Horizonte,Hortifruti,Batata kg,5.5,1,Nenhuma,Crédito,5.5,1.3,4.2
5358,2025-02-24,Loja Sul,Rio de Janeiro,Mercearia,Arroz 5kg,22.9,2,Nenhuma,Débito,45.8,16.0,29.8
5359,2025-02-24,Loja Centro,São Paulo,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,2,Nenhuma,Dinheiro,39.8,12.0,27.8
5360,2025-02-24,Loja Norte,São Paulo,Bebidas,Refrigerante Lata 350ml,4.05,2,10%OFF,Pix,8.1,4.0,4.1
5361,2025-02-24,Loja Leste,Belo Horizonte,Bebidas,Refrigerante Lata 350ml,4.5,1,Nenhuma,Crédito,4.5,2.0,2.5
5362,2025-02-24,Loja Leste,Belo Horizonte,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,1,Leve 3 Pague 2,Dinheiro,19.9,6.0,13.9
5363,2025-02-24,Loja Centro,São Paulo,Hortifruti,Maçã Gala kg,7.9,3,Nenhuma,Pix,23.7,8.4,15.3
5364,2025-02-24,Loja Norte,São Paulo,Higiene e Limpeza,Detergente 500ml,3.9,2,Leve 3 Pague 2,Pix,7.8,1.8,6.0
5365,2025-02-24,Loja Norte,São Paulo,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,1,Nenhuma,Débito,19.9,6.0,13.9
5366,2025-02-24,Loja Leste,Belo Horizonte,Higiene e Limpeza,Detergente 500ml,3.9,3,Nenhuma,Pix,11.7,2.7,9.0
5367,2025-02-24,Loja Leste,Belo Horizonte,Hortifruti,Banana Nanica kg,4.2,3,Nenhuma,Pix,12.6,4.5,8.1
